"","ALF1","ALF3","ALF5","ALF7","RPF1","RPF3","RPF5","RPF7","HAF1","HAF3","HAF5","HAF7"
"OG0003833",1.23812450748676,59.5907997928534,39.3904750097295,14.01985750033,12.3905255491492,125.591070111965,12.4854588619056,10.7567082398441,44.0946732245081,32.5441224389932,20.6026570627948,5.41019928108392
"OG0003834",9.79991148985028,6.74537286565287,14.8808446026164,21.9021943316297,3.57709102580436,1.77491985330468,2.8144893393938,3.72349302017381,3.23532521374895,3.47553641873691,4.48679747253827,4.89934558476632
"OG0003835",0,0.50046623371145,8.94484917800628,13.2237171582957,0.0760967574959647,0.200154159794784,0.468105076115901,3.65551239550184,5.21989534840969,16.3443544675802,72.4725170132987,97.8534423755608
"OG0003836",132.319633836165,106.521040387832,124.227946831365,134.717763253283,125.519844067236,68.3054968708895,73.9763837428096,75.0961583511161,102.699629539935,72.2034696349657,85.3940745538134,94.270528095239
"OG0003838",38.6959936146945,22.5330111784893,6.61497696906504,5.23355148060539,39.1414049226225,17.1691464797117,11.2314849909825,12.9329080264261,29.5459953422203,18.3160977733575,13.6040993161758,17.876746608026
"OG0003839",64.7453071967391,24.7764729665852,26.9417617375165,18.856511936609,49.0149005199778,28.114666377289,27.9419594177682,26.1056145308636,36.7377103623538,30.0483145738346,22.5369410403954,23.8711336549544
"OG0003840",7.49443403387648,10.9448004156626,33.7320845217761,46.5674650960796,14.1384082660459,5.08894962139252,2.69784500651363,2.78308289719857,9.94491331164577,6.26295055237868,12.0808938623432,13.7857607578581
"OG0003841",12.3936142861207,29.6918918713242,21.7331196197358,13.6860811454583,5.28052863910685,5.66195767716871,4.93083946623302,5.53032336028412,4.5130231227502,4.07786939389542,3.43888918591618,3.06381532622466
"OG0003842",6.5832840862189,6.05641734635056,0.713369332405142,0.543508681347997,3.08771003522079,6.41305268097197,9.08968200017986,13.8281188113536,2.86791985786869,2.32078212407447,2.21892232722317,3.66677870658541
"OG0003843",3.37142164541147,6.61687826502527,6.36502027811052,6.87354591747523,4.79738100569697,12.2638707380884,11.0302301160149,3.73560957809576,2.5298128374836,1.79569960719088,1.55978051979892,0.960588472231603
"OG0003845",19.9937249760146,18.815622758415,35.3769747007873,29.5503330798945,1.78381083364474,0.655016696901037,1.03771362667718,1.53050921675045,3.40530812039283,3.27206254013829,1.65043459506202,0.817564755250514
"OG0003848",1.80388769663751,0.553598826729032,1.47375609179929,3.42432173019517,8.27281154962252,7.89085565093963,9.43673795754663,20.5049517965312,1.71046922229539,2.93581448964022,8.37352956747779,11.5123993456445
"OG0003851",3.00817364425359,14.1488834866341,64.1992485510396,172.167138769985,0.944096490946441,1.05535954589681,0.165684988597084,0.631754815307741,25.3323873887869,49.8875074515932,186.01190263519,157.177727328995
"OG0003852",8.3814151940644,6.48275467486905,3.69437949522931,4.08454202358993,3.13521227121496,0.961258237931999,1.61682740807557,1.74632694367038,4.31919343778304,5.55336624538241,6.76141841168129,9.972768839073
"OG0003853",1.38350035748477,35.7127554379971,93.5908181193302,315.529396900212,0.245838815169053,1.98060742157428,14.5863340018755,37.9818357317471,0.301084427019193,0.463943524519576,0.921710904835178,0.693071166449273
"OG0003854",15.0095111256355,12.9472760506574,3.61450067310156,4.65644092348675,22.006882262326,12.1461947741932,7.54819989309225,6.59991182000227,23.2467753690967,13.8426617562537,10.6426534721849,10.4509736503497
"OG0003857",5.32928046646961,17.2965393580198,55.4153427620301,69.0729159951691,45.6187609182581,106.43011655065,135.10335976054,93.8059398373889,54.5948000670687,77.8599166307775,72.18308269958,42.4381740282163
"OG0003858",1.24518063655778,0.352070250324177,13.0158084864063,15.5821658332176,5.01943113953428,1.52480102210618,1.14948601251079,1.35784724873828,10.470215709211,17.8103244866723,29.5136150926534,30.6989263797872
"OG0003859",9.6473892624644,5.16002807159341,6.47748031281458,10.5431820717134,12.8072751470723,13.7489493440571,17.7698724567342,12.4481157873343,14.3687715748666,13.9508687330039,8.47030913616709,7.8194043138461
"OG0003860",4.40940300234673,5.96027874717206,82.0671606537083,344.150578003985,14.4170156779896,27.8456359686009,134.460891700758,397.373185278176,61.8002416875798,154.855142057168,186.924266012284,377.081543147
"OG0003861",6.62549998395887,4.5773687170107,20.5842275354628,36.3999543244079,0.551261904328579,4.14780399940888,5.6964639847159,3.56146262502513,0.155007597349137,0.134978483991827,0.243841758262768,0.659444588736178
"OG0003866",14.0663902753775,1.43800580370298,4.8897256097473,81.9412811749623,0.0282057128789949,0,1.09654573080553,6.85370873911747,8.04827275941356,4.07314041803972,5.43412930933722,22.9438029359426
"OG0003870",18.6629478751625,10.2744524304928,15.2611683881236,12.9654788481054,20.1285283766266,13.4453729644694,12.2865326110642,16.2866539080823,3.32610633923365,2.37891101878428,5.14338495994961,6.70259520677899
"OG0003871",9.73285740238457,5.47496191928157,6.826185263187,6.8921583240936,10.6545752411515,8.16800491321758,9.08273252389289,8.49144619060337,8.62364726704076,9.63371963919857,10.8851709580673,16.36239812072
"OG0003872",2.13244630406818,25.8210769038576,4.83850163483578,5.14142826561575,23.212031299537,29.4910773000481,33.589660456889,17.0548602026562,37.1303330359612,16.2076449109223,10.7102494256501,9.23399200838598
"OG0003873",117.466940676087,15.2596296351174,16.9797586510654,17.2092938876473,308.57024267352,64.0583854437882,32.6632130266221,24.2448223489779,0,0,0.080816448996534,3.28622327690136
"OG0003874",9.22685110542851,5.94140375085901,4.22086015378425,3.5372334445397,22.2342105305837,11.5823026793077,8.08718790782988,3.34294489809927,8.58434408521443,5.48863746528185,3.54706846880248,2.18988767865211
"OG0003877",13.6902395543604,10.3895194281682,16.6558836608473,15.9316107174589,24.259246658089,19.0054380273842,12.6270291759456,12.2988480728148,12.3817683374398,12.4458654782391,16.1635038796204,17.45169554436
"OG0003878",46.672796880583,37.99181909437,27.2932549619173,32.8255816828954,46.9036897140001,15.3565812062783,13.9410946197958,13.3373129785771,28.4051896304643,16.8906909184785,14.9821042602534,20.0417584256938
"OG0003879",51.0684976443525,63.7896805362164,35.7223878193652,39.3641172869734,49.6593330664161,45.8787646613543,38.7663549586087,38.1260897131194,56.9348648633061,72.8622281074937,87.4891936631311,99.5394868362242
"OG0003880",41.1723763777586,7.45482386816043,0.543879992566059,0.287836121840989,43.9593061863252,60.282153969015,77.7514482246673,44.9858908118462,83.7919902102132,41.2980741464634,50.1229420323786,36.2148058148022
"OG0003881",14.2425940700096,11.0113569203375,6.0866756336703,5.99767283514362,14.3659171733209,8.2274903166259,6.8637172312477,6.809141598258,8.97441219551228,5.71732038593752,5.1937785939733,9.7957937527206
"OG0003884",11.25787541874,5.70894987170632,5.29075152781948,7.9052767393528,13.2704534703571,9.25412704216733,8.15714161949615,7.93928493585131,6.80671825109368,7.46642511508232,7.76760279016072,51.4853578547063
"OG0003887",1436.75286259092,238.837382800698,255.955490508101,210.578897757781,1867.32098581347,1041.67091936889,886.520418248171,462.072005368824,912.972965654173,701.525701330695,338.107912980902,233.437743524835
"OG0003888",6.37254766375696,6.17602291612383,3.73227305234676,3.05024811851508,7.81311235399113,12.8075724569489,11.9747074791832,11.9199486112149,13.7851378927577,18.5957087716891,19.2565922491548,19.5057011775964
"OG0003890",0.107064099841183,0.0628810497467047,0.554381084938861,3.06422254639482,0.473326249792887,1.72376464038706,2.86282523650011,4.529459950014,9.1306723561388,7.1266301522938,5.4495555934671,5.45585367881584
"OG0003891",18.4815771895748,13.689641331812,2.51926659259476,1.32872438351177,15.9255343686183,7.20408410751917,4.20926601176622,4.40252511347589,9.64996664394701,6.14976743736649,4.55312279684818,2.70272218133866
"OG0003893",163.822145745632,126.374796816515,70.5658805555501,81.2838881956866,130.21017491749,63.803494848132,82.0438904407938,107.346195001431,117.337176610603,97.219258125198,97.1825438355373,84.8098135046041
"OG0003894",15.4954098165198,11.3500891650035,7.64637479070774,7.59141492026343,35.3231952634943,30.0281706447348,25.0415694699262,27.7155448215213,21.2988315688904,20.7151970066098,20.9934149311324,24.8004520554977
"OG0003896",3.14604759721718,2.35517948109322,0.414271915544668,0.0990492467846299,8.27516807448545,1.23062394594543,0.54636632256737,0.545332757353944,13.5794405199589,6.62488584175994,5.47533616339914,4.56128903869562
"OG0003901",13.2807183438151,13.2627872074324,2.78043723079537,1.94598283300548,11.3586577752603,10.7406595969042,18.5528987036681,37.9085029097235,0.0248087205151753,0.144212912326606,0.0821732341664533,0.543480343959396
"OG0003902",6.4051250145914,7.56466275024931,21.0093488368856,17.1039485263518,7.49681486304827,9.99549147995754,20.1845105579135,26.0884306677129,13.0097850334663,10.1410545067099,19.8379665176802,12.2132805487047
"OG0003903",8.53640256038486,40.4512187147314,78.9129128251379,191.213310800709,5.76324712563219,8.95141965456579,16.3169225169302,27.1053320130703,2.9103075705058,5.56436404748521,18.7563670611409,40.6584768024921
"OG0003904",18.3211670473584,26.98822768963,43.7531171709427,35.1569228493486,41.6228954976752,52.9658182350338,47.4258674417991,38.1524604320855,26.3685261133503,22.7381037946996,19.0161961024427,20.2047360713788
"OG0003905",89.5454451224026,57.4587696051679,55.4043756270124,6.51882900131479,73.2657773945307,75.496708632115,49.0180162033349,10.092764624303,19.0819400775426,15.8391833895369,9.40607819631974,4.31379313101609
"OG0003907",4.59449866924465,0.80530829070065,0.192020096367623,0.248725229234544,7.17056698964242,7.38594085412675,10.2149476245942,3.13061272888608,1.59493324071589,0.339337681983035,0.118410992678567,0.196666770868046
"OG0003908",30.7070888692973,18.2726881555223,17.4037959904038,24.4228168634968,45.520020155643,22.6660122782704,27.5759280635546,29.9434152275789,19.9174660001526,15.3411609857898,16.7322518376752,17.0917001992868
"OG0003910",16.8606912117097,14.8891966196836,9.69032944061782,13.1287889510608,8.0684109101457,6.83645201848896,6.67608813875636,6.50586545774443,6.40552810726779,6.51171756867816,6.76437569468663,8.77345303247233
"OG0003911",27.0900894985368,38.0504428447357,29.2838683253927,26.6690271547017,51.937450622065,55.970245900351,45.7700561802393,26.6136201480114,59.911083641925,16.8256516628057,26.2750781215693,29.7210488215841
"OG0003912",6.45130784260391,9.619771208655,11.1208736320735,9.54955545042085,4.42355295884522,5.04362580393568,6.87867520427431,8.77668927635659,6.33773297544357,8.27818677685384,10.731105994141,12.2856479706847
"OG0003913",6.48494144692369,4.63870757606843,0.600559985793093,0.71598621836118,2.56239815009895,1.2087196208693,1.29018277786847,1.62563744370998,10.5894418772775,5.83221328370652,6.14387650452208,8.83089225222143
"OG0003914",41.8552213679322,47.5851509088686,20.1822500824141,20.0941973790335,12.8693164944923,8.67094427473906,5.27372485679451,6.58490356896752,12.4781666239645,10.4916796640635,10.0828048820078,10.7411344985279
"OG0003917",7.78318379266444,17.1855907002581,30.8803998276736,43.74537523542,4.30816314702654,5.99303372204904,5.56812432583358,4.54100475658114,11.6002478856314,7.40777629761623,9.63980351860781,22.8349781261927
"OG0003920",30.4115316173181,18.7594458004156,58.3795219388974,52.7328912492021,20.573277906189,30.5797498922128,46.146066255207,48.8409220528464,14.414821499498,21.4065443131649,29.6261535814774,32.5053326656989
"OG0003921",11.5887438365629,9.94353468954316,5.1122541840381,6.26432257081631,9.29960029920105,7.96849232781345,7.26788736173003,13.0091123736673,7.34707903678545,9.27315135413406,12.6226431871261,18.0871137467266
"OG0003922",23.6956502493706,30.2096214397338,43.9883449696578,41.4322716514707,21.1791224233041,15.7612216010491,15.6548479710318,14.3670562672357,9.83772519518075,7.2563354682311,9.43632942687079,10.0787832888514
"OG0003924",8.03125336257359,37.8982351043931,1.55341190469198,1.15957213051582,16.106206694741,33.8038589522724,5.90016073333091,2.86430307165946,40.8543483752511,32.8205906300169,11.1285189421838,2.03872517140599
"OG0003928",38.1883548059671,25.2052081967207,16.3026143267007,21.4640139522382,34.7331309296437,18.7441914640121,19.5204345363815,23.840547915319,27.0823732683475,21.8720189559472,23.2046399285923,33.2422139292547
"OG0003929",5.90074277480513,2.88742381103687,2.74690011464744,2.96979396605809,4.53294396155527,3.72564622566257,4.20603545750327,5.29856666355697,4.01479198953307,4.81577213285545,5.80506333941053,7.90900125925039
"OG0003930",8.7926692441157,5.03156722832693,4.25163610999763,4.57844123410558,22.5267234509984,23.8928515926588,26.0705285165017,29.8220149550186,3.74293679609915,3.28658543355355,2.04694541869835,1.4278483739152
"OG0003931",24.2161012709901,20.116192074899,29.6562952741026,58.5701693280232,25.2915579068393,26.0985140134941,24.652353365158,30.9450862001195,30.5892522917499,40.8230590678852,58.433366867315,60.8650988385693
"OG0003933",20.3907639702869,8.88812873641644,8.92854804994523,9.63016836708871,20.7817345898558,17.4140733743205,17.4041018256342,12.9470372602816,9.57647804142507,7.10931518822992,7.54809473712847,8.02932789647746
"OG0003935",2.40728396488352,4.94066846624642,14.3891983210823,19.1726310769093,14.4743845103822,14.1132401636045,21.3510678808233,16.4065350721294,13.1591670886796,12.9856172253784,11.1938751017294,4.67091179049546
"OG0003937",7.47548810248214,2.19912777416599,1.8798465230914,1.82485920150405,7.70053932630008,19.0750239902671,33.0026284466658,12.6211755526329,19.9261876855376,9.39729350766664,4.52652421161972,3.58239035804114
"OG0003939",67.6457793245944,97.1375042721504,140.322312608854,142.214810040896,28.1927086817196,90.7256982555415,75.2664387537513,52.8751150143089,44.4087501272383,55.6082021385619,50.3227038099827,33.4642293970826
"OG0003941",16.4604341955989,10.9401020169681,7.18463731924091,8.42643182577689,2.84065730792629,3.96529049651153,4.36032154198114,5.91108432668545,6.15431947392555,5.32836231618367,5.2295361983962,4.99463441048031
"OG0003942",11.4290047290317,3.4891786701168,4.23452012407921,4.04607930754501,7.61500466318727,4.71332592126977,5.30343265644951,4.91381312870734,4.42365882251505,7.195127321306,8.17088320217986,6.72943386536257
"OG0003943",185.830948657806,116.25376459708,271.828201509884,403.280867651107,266.170142983643,169.939144387149,192.205213281152,183.990254815852,132.295103534859,99.7253803741238,97.9140293760146,91.6049418383501
"OG0003944",127.501228020247,152.848280876783,334.331673528331,656.679136965894,342.656917291784,215.292049766892,234.830703010935,205.397799730564,245.129420908686,429.12261536807,615.56196419231,571.153703244927
"OG0003945",32.3569347806761,15.2329748572016,8.96296686701016,7.30250518553423,23.3258651620377,14.2697850918212,18.0300890155019,18.6022242695241,26.1795763776274,23.7941757554369,18.2900784861164,19.6031401562648
"OG0003946",14.4524719093194,11.1347413362758,22.3364729907916,14.2707240520904,0.903653315803703,2.63679340014357,1.51934556645331,2.00014579347888,2.42818462018803,5.83381789219053,18.7493308851566,8.60758571526107
"OG0003947",84.1155188975704,69.4067112189857,119.660430375032,63.3430227323314,76.5395398245239,27.3255380370823,5.79771012142134,4.8582006462675,108.67636682491,63.1880184606309,91.6776253352564,77.5809397822185
"OG0003948",34.0657578231213,8.86134638266571,7.63225192332974,3.81989060390277,46.6982174811734,11.2674257464807,14.8957612637229,10.8245501890014,16.6066103692562,5.02736259413887,6.70396251205787,7.01571500501815
